company,statementDate,quarter,year,accountClassification,account,amount
AMD,2011-06-30,2,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-45000000.0
AMD,2011-06-30,2,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,4000000.0
AMD,2011-06-30,2,2011,4 - Taxes,4.1 - Taxes,3000000.0
AMD,2011-03-31,1,2011,1 - Gross Profit,1.1 - Revenue,1613000000.0
AMD,2011-03-31,1,2011,1 - Gross Profit,1.2 - COGS,-922000000.0
AMD,2011-03-31,1,2011,2 - Operating Expenses,2.1 - SG&A,-261000000.0
AMD,2011-03-31,1,2011,2 - Operating Expenses,2.2 - R&D,-367000000.0
AMD,2011-03-31,1,2011,2 - Operating Expenses,2.3 - Operating Expenses,-9000000.0
AMD,2011-03-31,1,2011,3 - Other Income/Expenses,3.1 - Net Interest Expense,-45000000.0
AMD,2011-03-31,1,2011,3 - Other Income/Expenses,3.2 - Net Other Expenses,11000000.0
AMD,2011-03-31,1,2011,4 - Taxes,4.1 - Taxes,-490000000.0
AMD,2010-12-31,4,2010,1 - Gross Profit,1.1 - Revenue,1649000000.0
AMD,2010-12-31,4,2010,1 - Gross Profit,1.2 - COGS,-906000000.0
AMD,2010-12-31,4,2010,2 - Operating Expenses,2.1 - SG&A,-250000000.0
AMD,2010-12-31,4,2010,2 - Operating Expenses,2.2 - R&D,-352000000.0
AMD,2010-12-31,4,2010,2 - Operating Expenses,2.3 - Operating Expenses,276000000.0
AMD,2010-12-31,4,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-37000000.0
AMD,2010-12-31,4,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,10000000.0
AMD,2010-12-31,4,2010,4 - Taxes,4.1 - Taxes,15000000.0
AMD,2010-09-30,3,2010,1 - Gross Profit,1.1 - Revenue,1618000000.0
AMD,2010-09-30,3,2010,1 - Gross Profit,1.2 - COGS,-879000000.0
AMD,2010-09-30,3,2010,2 - Operating Expenses,2.1 - SG&A,-236000000.0
AMD,2010-09-30,3,2010,2 - Operating Expenses,2.2 - R&D,-359000000.0
AMD,2010-09-30,3,2010,2 - Operating Expenses,2.3 - Operating Expenses,-16000000.0
AMD,2010-09-30,3,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-53000000.0
AMD,2010-09-30,3,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,-6000000.0
AMD,2010-09-30,3,2010,4 - Taxes,4.1 - Taxes,187000000.0
AMD,2010-06-30,2,2010,1 - Gross Profit,1.1 - Revenue,1653000000.0
AMD,2010-06-30,2,2010,1 - Gross Profit,1.2 - COGS,-915000000.0
AMD,2010-06-30,2,2010,2 - Operating Expenses,2.1 - SG&A,-229000000.0
AMD,2010-06-30,2,2010,2 - Operating Expenses,2.2 - R&D,-371000000.0
AMD,2010-06-30,2,2010,2 - Operating Expenses,2.3 - Operating Expenses,-17000000.0
AMD,2010-06-30,2,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-52000000.0
AMD,2010-06-30,2,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,3000000.0
AMD,2010-06-30,2,2010,4 - Taxes,4.1 - Taxes,115000000.0
AMD,2010-03-31,1,2010,1 - Gross Profit,1.1 - Revenue,1574000000.0
AMD,2010-03-31,1,2010,1 - Gross Profit,1.2 - COGS,-833000000.0
AMD,2010-03-31,1,2010,2 - Operating Expenses,2.1 - SG&A,-219000000.0
AMD,2010-03-31,1,2010,2 - Operating Expenses,2.2 - R&D,-323000000.0
AMD,2010-03-31,1,2010,2 - Operating Expenses,2.3 - Operating Expenses,-17000000.0
AMD,2010-03-31,1,2010,3 - Other Income/Expenses,3.1 - Net Interest Expense,-46000000.0
AMD,2010-03-31,1,2010,3 - Other Income/Expenses,3.2 - Net Other Expenses,304000000.0
AMD,2010-03-31,1,2010,4 - Taxes,4.1 - Taxes,183000000.0
AMD,2009-12-31,4,2009,1 - Gross Profit,1.1 - Revenue,1646000000.0
AMD,2009-12-31,4,2009,1 - Gross Profit,1.2 - COGS,-911000000.0
AMD,2009-12-31,4,2009,2 - Operating Expenses,2.1 - SG&A,1003000000.0
AMD,2009-12-31,4,2009,2 - Operating Expenses,2.2 - R&D,-432000000.0
AMD,2009-12-31,4,2009,2 - Operating Expenses,2.3 - Operating Expenses,-18000000.0
AMD,2009-12-31,4,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-116000000.0
AMD,2009-12-31,4,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,19000000.0
AMD,2009-12-31,4,2009,4 - Taxes,4.1 - Taxes,-9000000.0
AMD,2009-09-30,3,2009,1 - Gross Profit,1.1 - Revenue,1396000000.0
AMD,2009-09-30,3,2009,1 - Gross Profit,1.2 - COGS,-811000000.0
AMD,2009-09-30,3,2009,2 - Operating Expenses,2.1 - SG&A,-221000000.0
AMD,2009-09-30,3,2009,2 - Operating Expenses,2.2 - R&D,-420000000.0
AMD,2009-09-30,3,2009,2 - Operating Expenses,2.3 - Operating Expenses,-17000000.0
AMD,2009-09-30,3,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-110000000.0
AMD,2009-09-30,3,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,43000000.0
AMD,2009-09-30,3,2009,4 - Taxes,4.1 - Taxes,-34000000.0
AMD,2009-06-30,2,2009,1 - Gross Profit,1.1 - Revenue,1184000000.0
AMD,2009-06-30,2,2009,1 - Gross Profit,1.2 - COGS,-743000000.0
AMD,2009-06-30,2,2009,2 - Operating Expenses,2.1 - SG&A,-247000000.0
AMD,2009-06-30,2,2009,2 - Operating Expenses,2.2 - R&D,-425000000.0
AMD,2009-06-30,2,2009,2 - Operating Expenses,2.3 - Operating Expenses,-17000000.0
AMD,2009-06-30,2,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-102000000.0
AMD,2009-06-30,2,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,5000000.0
AMD,2009-06-30,2,2009,4 - Taxes,4.1 - Taxes,-35000000.0
AMD,2009-03-31,1,2009,1 - Gross Profit,1.1 - Revenue,1177000000.0
AMD,2009-03-31,1,2009,1 - Gross Profit,1.2 - COGS,-666000000.0
AMD,2009-03-31,1,2009,2 - Operating Expenses,2.1 - SG&A,-287000000.0
AMD,2009-03-31,1,2009,2 - Operating Expenses,2.2 - R&D,-444000000.0
AMD,2009-03-31,1,2009,2 - Operating Expenses,2.3 - Operating Expenses,-18000000.0
AMD,2009-03-31,1,2009,3 - Other Income/Expenses,3.1 - Net Interest Expense,-94000000.0
AMD,2009-03-31,1,2009,3 - Other Income/Expenses,3.2 - Net Other Expenses,34000000.0
AMD,2009-03-31,1,2009,4 - Taxes,4.1 - Taxes,110000000.0
AMD,2008-12-31,4,2008,1 - Gross Profit,1.1 - Revenue,1227000000.0
AMD,2008-12-31,4,2008,1 - Gross Profit,1.2 - COGS,-1112000000.0
AMD,2008-12-31,4,2008,2 - Operating Expenses,2.1 - SG&A,-320000000.0
AMD,2008-12-31,4,2008,2 - Operating Expenses,2.2 - R&D,-529000000.0
AMD,2008-12-31,4,2008,2 - Operating Expenses,2.3 - Operating Expenses,-944000000.0
AMD,2008-12-31,4,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2008-12-31,4,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-36000000.0
AMD,2008-12-31,4,2008,4 - Taxes,4.1 - Taxes,-290000000.0
AMD,2008-09-30,3,2008,1 - Gross Profit,1.1 - Revenue,1776000000.0
AMD,2008-09-30,3,2008,1 - Gross Profit,1.2 - COGS,-871000000.0
AMD,2008-09-30,3,2008,2 - Operating Expenses,2.1 - SG&A,-313000000.0
AMD,2008-09-30,3,2008,2 - Operating Expenses,2.2 - R&D,-422000000.0
AMD,2008-09-30,3,2008,2 - Operating Expenses,2.3 - Operating Expenses,-30000000.0
AMD,2008-09-30,3,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2008-09-30,3,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-109000000.0
AMD,2008-09-30,3,2008,4 - Taxes,4.1 - Taxes,158000000.0
AMD,2008-06-30,2,2008,1 - Gross Profit,1.1 - Revenue,1349000000.0
AMD,2008-06-30,2,2008,1 - Gross Profit,1.2 - COGS,-653000000.0
AMD,2008-06-30,2,2008,2 - Operating Expenses,2.1 - SG&A,-337000000.0
AMD,2008-06-30,2,2008,2 - Operating Expenses,2.2 - R&D,-442000000.0
AMD,2008-06-30,2,2008,2 - Operating Expenses,2.3 - Operating Expenses,-30000000.0
AMD,2008-06-30,2,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2008-06-30,2,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-156000000.0
AMD,2008-06-30,2,2008,4 - Taxes,4.1 - Taxes,920000000.0
AMD,2008-03-31,1,2008,1 - Gross Profit,1.1 - Revenue,1505000000.0
AMD,2008-03-31,1,2008,1 - Gross Profit,1.2 - COGS,-877000000.0
AMD,2008-03-31,1,2008,2 - Operating Expenses,2.1 - SG&A,-341000000.0
AMD,2008-03-31,1,2008,2 - Operating Expenses,2.2 - R&D,-501000000.0
AMD,2008-03-31,1,2008,2 - Operating Expenses,2.3 - Operating Expenses,-50000000.0
AMD,2008-03-31,1,2008,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2008-03-31,1,2008,3 - Other Income/Expenses,3.2 - Net Other Expenses,-94000000.0
AMD,2008-03-31,1,2008,4 - Taxes,4.1 - Taxes,0.0
AMD,2007-12-31,4,2007,1 - Gross Profit,1.1 - Revenue,1770000000.0
AMD,2007-12-31,4,2007,1 - Gross Profit,1.2 - COGS,-985000000.0
AMD,2007-12-31,4,2007,2 - Operating Expenses,2.1 - SG&A,-321000000.0
AMD,2007-12-31,4,2007,2 - Operating Expenses,2.2 - R&D,-473000000.0
AMD,2007-12-31,4,2007,2 - Operating Expenses,2.3 - Operating Expenses,-1669000000.0
AMD,2007-12-31,4,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2007-12-31,4,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,37000000.0
AMD,2007-12-31,4,2007,4 - Taxes,4.1 - Taxes,131000000.0
AMD,2007-09-30,3,2007,1 - Gross Profit,1.1 - Revenue,1632000000.0
AMD,2007-09-30,3,2007,1 - Gross Profit,1.2 - COGS,-963000000.0
AMD,2007-09-30,3,2007,2 - Operating Expenses,2.1 - SG&A,-352000000.0
AMD,2007-09-30,3,2007,2 - Operating Expenses,2.2 - R&D,-467000000.0
AMD,2007-09-30,3,2007,2 - Operating Expenses,2.3 - Operating Expenses,-76000000.0
AMD,2007-09-30,3,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2007-09-30,3,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-143000000.0
AMD,2007-09-30,3,2007,4 - Taxes,4.1 - Taxes,27000000.0
AMD,2007-06-30,2,2007,1 - Gross Profit,1.1 - Revenue,1378000000.0
AMD,2007-06-30,2,2007,1 - Gross Profit,1.2 - COGS,-917000000.0
AMD,2007-06-30,2,2007,2 - Operating Expenses,2.1 - SG&A,-365000000.0
AMD,2007-06-30,2,2007,2 - Operating Expenses,2.2 - R&D,-475000000.0
AMD,2007-06-30,2,2007,2 - Operating Expenses,2.3 - Operating Expenses,-78000000.0
AMD,2007-06-30,2,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2007-06-30,2,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-111000000.0
AMD,2007-06-30,2,2007,4 - Taxes,4.1 - Taxes,32000000.0
AMD,2007-03-31,1,2007,1 - Gross Profit,1.1 - Revenue,1233000000.0
AMD,2007-03-31,1,2007,1 - Gross Profit,1.2 - COGS,-886000000.0
AMD,2007-03-31,1,2007,2 - Operating Expenses,2.1 - SG&A,-335000000.0
AMD,2007-03-31,1,2007,2 - Operating Expenses,2.2 - R&D,-432000000.0
AMD,2007-03-31,1,2007,2 - Operating Expenses,2.3 - Operating Expenses,-84000000.0
AMD,2007-03-31,1,2007,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2007-03-31,1,2007,3 - Other Income/Expenses,3.2 - Net Other Expenses,-84000000.0
AMD,2007-03-31,1,2007,4 - Taxes,4.1 - Taxes,23000000.0
AMD,2006-12-31,4,2006,1 - Gross Profit,1.1 - Revenue,1772853000.0
AMD,2006-12-31,4,2006,1 - Gross Profit,1.2 - COGS,-1131337000.0
AMD,2006-12-31,4,2006,2 - Operating Expenses,2.1 - SG&A,-288627000.0
AMD,2006-12-31,4,2006,2 - Operating Expenses,2.2 - R&D,-384770000.0
AMD,2006-12-31,4,2006,2 - Operating Expenses,2.3 - Operating Expenses,-79000000.0
AMD,2006-12-31,4,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2006-12-31,4,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,-604052000.0
AMD,2006-12-31,4,2006,4 - Taxes,4.1 - Taxes,-141107000.0
AMD,2006-09-30,3,2006,1 - Gross Profit,1.1 - Revenue,1327622000.0
AMD,2006-09-30,3,2006,1 - Gross Profit,1.2 - COGS,-645264000.0
AMD,2006-09-30,3,2006,2 - Operating Expenses,2.1 - SG&A,-285806000.0
AMD,2006-09-30,3,2006,2 - Operating Expenses,2.2 - R&D,-277380000.0
AMD,2006-09-30,3,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2006-09-30,3,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2006-09-30,3,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,11576000.0
AMD,2006-09-30,3,2006,4 - Taxes,4.1 - Taxes,-3707000.0
AMD,2006-06-30,2,2006,1 - Gross Profit,1.1 - Revenue,1216367000.0
AMD,2006-06-30,2,2006,1 - Gross Profit,1.2 - COGS,-526059000.0
AMD,2006-06-30,2,2006,2 - Operating Expenses,2.1 - SG&A,-309525000.0
AMD,2006-06-30,2,2006,2 - Operating Expenses,2.2 - R&D,-278674000.0
AMD,2006-06-30,2,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2006-06-30,2,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2006-06-30,2,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,24689000.0
AMD,2006-06-30,2,2006,4 - Taxes,4.1 - Taxes,37951000.0
AMD,2006-03-31,1,2006,1 - Gross Profit,1.1 - Revenue,1332158000.0
AMD,2006-03-31,1,2006,1 - Gross Profit,1.2 - COGS,-553340000.0
AMD,2006-03-31,1,2006,2 - Operating Expenses,2.1 - SG&A,-256042000.0
AMD,2006-03-31,1,2006,2 - Operating Expenses,2.2 - R&D,-264176000.0
AMD,2006-03-31,1,2006,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2006-03-31,1,2006,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2006-03-31,1,2006,3 - Other Income/Expenses,3.2 - Net Other Expenses,-14213000.0
AMD,2006-03-31,1,2006,4 - Taxes,4.1 - Taxes,59863000.0
AMD,2005-12-31,4,2005,1 - Gross Profit,1.1 - Revenue,1838276000.0
AMD,2005-12-31,4,2005,1 - Gross Profit,1.2 - COGS,-986149000.0
AMD,2005-12-31,4,2005,2 - Operating Expenses,2.1 - SG&A,-317111000.0
AMD,2005-12-31,4,2005,2 - Operating Expenses,2.2 - R&D,-329301000.0
AMD,2005-12-31,4,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2005-12-31,4,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2005-12-31,4,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,-24002000.0
AMD,2005-12-31,4,2005,4 - Taxes,4.1 - Taxes,86126000.0
AMD,2005-09-30,3,2005,1 - Gross Profit,1.1 - Revenue,1522755000.0
AMD,2005-09-30,3,2005,1 - Gross Profit,1.2 - COGS,-896261000.0
AMD,2005-09-30,3,2005,2 - Operating Expenses,2.1 - SG&A,-258748000.0
AMD,2005-09-30,3,2005,2 - Operating Expenses,2.2 - R&D,-289018000.0
AMD,2005-09-30,3,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2005-09-30,3,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2005-09-30,3,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,-24561000.0
AMD,2005-09-30,3,2005,4 - Taxes,4.1 - Taxes,-21833000.0
AMD,2005-06-30,2,2005,1 - Gross Profit,1.1 - Revenue,1259918000.0
AMD,2005-06-30,2,2005,1 - Gross Profit,1.2 - COGS,-765954000.0
AMD,2005-06-30,2,2005,2 - Operating Expenses,2.1 - SG&A,-228511000.0
AMD,2005-06-30,2,2005,2 - Operating Expenses,2.2 - R&D,-272584000.0
AMD,2005-06-30,2,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2005-06-30,2,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2005-06-30,2,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,-22555000.0
AMD,2005-06-30,2,2005,4 - Taxes,4.1 - Taxes,-41005000.0
AMD,2005-03-31,1,2005,1 - Gross Profit,1.1 - Revenue,1226628000.0
AMD,2005-03-31,1,2005,1 - Gross Profit,1.2 - COGS,-807449000.0
AMD,2005-03-31,1,2005,2 - Operating Expenses,2.1 - SG&A,-211714000.0
AMD,2005-03-31,1,2005,2 - Operating Expenses,2.2 - R&D,-253122000.0
AMD,2005-03-31,1,2005,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2005-03-31,1,2005,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2005-03-31,1,2005,3 - Other Income/Expenses,3.2 - Net Other Expenses,-20271000.0
AMD,2005-03-31,1,2005,4 - Taxes,4.1 - Taxes,-48505000.0
AMD,2004-12-31,4,2004,1 - Gross Profit,1.1 - Revenue,1263706000.0
AMD,2004-12-31,4,2004,1 - Gross Profit,1.2 - COGS,-742650000.0
AMD,2004-12-31,4,2004,2 - Operating Expenses,2.1 - SG&A,-245622000.0
AMD,2004-12-31,4,2004,2 - Operating Expenses,2.2 - R&D,-252767000.0
AMD,2004-12-31,4,2004,2 - Operating Expenses,2.3 - Operating Expenses,-1000000.0
AMD,2004-12-31,4,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2004-12-31,4,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,-73442000.0
AMD,2004-12-31,4,2004,4 - Taxes,4.1 - Taxes,-21812000.0
AMD,2004-09-30,3,2004,1 - Gross Profit,1.1 - Revenue,1239459000.0
AMD,2004-09-30,3,2004,1 - Gross Profit,1.2 - COGS,-738026000.0
AMD,2004-09-30,3,2004,2 - Operating Expenses,2.1 - SG&A,-202179000.0
AMD,2004-09-30,3,2004,2 - Operating Expenses,2.2 - R&D,-230896000.0
AMD,2004-09-30,3,2004,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2004-09-30,3,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2004-09-30,3,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,-22646000.0
AMD,2004-09-30,3,2004,4 - Taxes,4.1 - Taxes,1864000.0
AMD,2004-06-30,2,2004,1 - Gross Profit,1.1 - Revenue,1261837000.0
AMD,2004-06-30,2,2004,1 - Gross Profit,1.2 - COGS,-783069000.0
AMD,2004-06-30,2,2004,2 - Operating Expenses,2.1 - SG&A,-178993000.0
AMD,2004-06-30,2,2004,2 - Operating Expenses,2.2 - R&D,-224821000.0
AMD,2004-06-30,2,2004,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2004-06-30,2,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2004-06-30,2,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,-32673000.0
AMD,2004-06-30,2,2004,4 - Taxes,4.1 - Taxes,10101000.0
AMD,2004-03-31,1,2004,1 - Gross Profit,1.1 - Revenue,1236433000.0
AMD,2004-03-31,1,2004,1 - Gross Profit,1.2 - COGS,-768840000.0
AMD,2004-03-31,1,2004,2 - Operating Expenses,2.1 - SG&A,-180217000.0
AMD,2004-03-31,1,2004,2 - Operating Expenses,2.2 - R&D,-226090000.0
AMD,2004-03-31,1,2004,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2004-03-31,1,2004,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2004-03-31,1,2004,3 - Other Income/Expenses,3.2 - Net Other Expenses,-13822000.0
AMD,2004-03-31,1,2004,4 - Taxes,4.1 - Taxes,2373000.0
AMD,2003-12-31,4,2003,1 - Gross Profit,1.1 - Revenue,1205593000.0
AMD,2003-12-31,4,2003,1 - Gross Profit,1.2 - COGS,-778507000.0
AMD,2003-12-31,4,2003,2 - Operating Expenses,2.1 - SG&A,-162807000.0
AMD,2003-12-31,4,2003,2 - Operating Expenses,2.2 - R&D,-226503000.0
AMD,2003-12-31,4,2003,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2003-12-31,4,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2003-12-31,4,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,30770000.0
AMD,2003-12-31,4,2003,4 - Taxes,4.1 - Taxes,25353000.0
AMD,2003-09-30,3,2003,1 - Gross Profit,1.1 - Revenue,953759000.0
AMD,2003-09-30,3,2003,1 - Gross Profit,1.2 - COGS,-626880000.0
AMD,2003-09-30,3,2003,2 - Operating Expenses,2.1 - SG&A,-151111000.0
AMD,2003-09-30,3,2003,2 - Operating Expenses,2.2 - R&D,-213997000.0
AMD,2003-09-30,3,2003,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2003-09-30,3,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2003-09-30,3,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,-18355000.0
AMD,2003-09-30,3,2003,4 - Taxes,4.1 - Taxes,-25353000.0
AMD,2003-06-30,2,2003,1 - Gross Profit,1.1 - Revenue,645261000.0
AMD,2003-06-30,2,2003,1 - Gross Profit,1.2 - COGS,-425085000.0
AMD,2003-06-30,2,2003,2 - Operating Expenses,2.1 - SG&A,-135161000.0
AMD,2003-06-30,2,2003,2 - Operating Expenses,2.2 - R&D,-208513000.0
AMD,2003-06-30,2,2003,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2003-06-30,2,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2003-06-30,2,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,-16598000.0
AMD,2003-06-30,2,2003,4 - Taxes,4.1 - Taxes,0.0
AMD,2003-03-31,1,2003,1 - Gross Profit,1.1 - Revenue,714555000.0
AMD,2003-03-31,1,2003,1 - Gross Profit,1.2 - COGS,-496592000.0
AMD,2003-03-31,1,2003,2 - Operating Expenses,2.1 - SG&A,-138228000.0
AMD,2003-03-31,1,2003,2 - Operating Expenses,2.2 - R&D,-203062000.0
AMD,2003-03-31,1,2003,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2003-03-31,1,2003,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2003-03-31,1,2003,3 - Other Income/Expenses,3.2 - Net Other Expenses,-21211000.0
AMD,2003-03-31,1,2003,4 - Taxes,4.1 - Taxes,1818000.0
AMD,2002-12-31,4,2002,1 - Gross Profit,1.1 - Revenue,686430000.0
AMD,2002-12-31,4,2002,1 - Gross Profit,1.2 - COGS,-506613000.0
AMD,2002-12-31,4,2002,2 - Operating Expenses,2.1 - SG&A,-194389000.0
AMD,2002-12-31,4,2002,2 - Operating Expenses,2.2 - R&D,-244848000.0
AMD,2002-12-31,4,2002,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2002-12-31,4,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2002-12-31,4,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-351879000.0
AMD,2002-12-31,4,2002,4 - Taxes,4.1 - Taxes,243441000.0
AMD,2002-09-30,3,2002,1 - Gross Profit,1.1 - Revenue,508227000.0
AMD,2002-09-30,3,2002,1 - Gross Profit,1.2 - COGS,-453884000.0
AMD,2002-09-30,3,2002,2 - Operating Expenses,2.1 - SG&A,-158568000.0
AMD,2002-09-30,3,2002,2 - Operating Expenses,2.2 - R&D,-220959000.0
AMD,2002-09-30,3,2002,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2002-09-30,3,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2002-09-30,3,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-8225000.0
AMD,2002-09-30,3,2002,4 - Taxes,4.1 - Taxes,-79238000.0
AMD,2002-06-30,2,2002,1 - Gross Profit,1.1 - Revenue,600299000.0
AMD,2002-06-30,2,2002,1 - Gross Profit,1.2 - COGS,-558290000.0
AMD,2002-06-30,2,2002,2 - Operating Expenses,2.1 - SG&A,-160248000.0
AMD,2002-06-30,2,2002,2 - Operating Expenses,2.2 - R&D,-178425000.0
AMD,2002-06-30,2,2002,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2002-06-30,2,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2002-06-30,2,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-7068000.0
AMD,2002-06-30,2,2002,4 - Taxes,4.1 - Taxes,-118794000.0
AMD,2002-03-31,1,2002,1 - Gross Profit,1.1 - Revenue,902073000.0
AMD,2002-03-31,1,2002,1 - Gross Profit,1.2 - COGS,-586874000.0
AMD,2002-03-31,1,2002,2 - Operating Expenses,2.1 - SG&A,-156860000.0
AMD,2002-03-31,1,2002,2 - Operating Expenses,2.2 - R&D,-171882000.0
AMD,2002-03-31,1,2002,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2002-03-31,1,2002,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2002-03-31,1,2002,3 - Other Income/Expenses,3.2 - Net Other Expenses,-2620000.0
AMD,2002-03-31,1,2002,4 - Taxes,4.1 - Taxes,-7000000.0
AMD,2001-12-31,4,2001,1 - Gross Profit,1.1 - Revenue,951873000.0
AMD,2001-12-31,4,2001,1 - Gross Profit,1.2 - COGS,-644662000.0
AMD,2001-12-31,4,2001,2 - Operating Expenses,2.1 - SG&A,-163684000.0
AMD,2001-12-31,4,2001,2 - Operating Expenses,2.2 - R&D,-160871000.0
AMD,2001-12-31,4,2001,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2001-12-31,4,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2001-12-31,4,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,-3786000.0
AMD,2001-12-31,4,2001,4 - Taxes,4.1 - Taxes,-5288000.0
AMD,2001-09-30,3,2001,1 - Gross Profit,1.1 - Revenue,765870000.0
AMD,2001-09-30,3,2001,1 - Gross Profit,1.2 - COGS,-594056000.0
AMD,2001-09-30,3,2001,2 - Operating Expenses,2.1 - SG&A,-150918000.0
AMD,2001-09-30,3,2001,2 - Operating Expenses,2.2 - R&D,-161185000.0
AMD,2001-09-30,3,2001,2 - Operating Expenses,2.3 - Operating Expenses,0.0
AMD,2001-09-30,3,2001,3 - Other Income/Expenses,3.1 - Net Interest Expense,0.0
AMD,2001-09-30,3,2001,3 - Other Income/Expenses,3.2 - Net Other Expenses,-110471000.0
